ward_code,ward_name,ward_type,district_name,province_name
28033,Xã Nhựt Chánh,Xã,Huyện Bến Lức,Tỉnh Long An
28036,Thị trấn Thủ Thừa,Thị trấn,Huyện Thủ Thừa,Tỉnh Long An
28039,Xã Long Thạnh,Xã,Huyện Thủ Thừa,Tỉnh Long An
28042,Xã Tân Thành,Xã,Huyện Thủ Thừa,Tỉnh Long An
28045,Xã Long Thuận,Xã,Huyện Thủ Thừa,Tỉnh Long An
28048,Xã Mỹ Lạc,Xã,Huyện Thủ Thừa,Tỉnh Long An
28051,Xã Mỹ Thạnh,Xã,Huyện Thủ Thừa,Tỉnh Long An
28054,Xã Bình An,Xã,Huyện Thủ Thừa,Tỉnh Long An
28057,Xã Nhị Thành,Xã,Huyện Thủ Thừa,Tỉnh Long An
28060,Xã Mỹ An,Xã,Huyện Thủ Thừa,Tỉnh Long An
28063,Xã Bình Thạnh,Xã,Huyện Thủ Thừa,Tỉnh Long An
28066,Xã Mỹ Phú,Xã,Huyện Thủ Thừa,Tỉnh Long An
28072,Xã Tân Long,Xã,Huyện Thủ Thừa,Tỉnh Long An
28075,Thị trấn Tân Trụ,Thị trấn,Huyện Tân Trụ,Tỉnh Long An
28078,Xã Tân Bình,Xã,Huyện Tân Trụ,Tỉnh Long An
28084,Xã Quê Mỹ Thạnh,Xã,Huyện Tân Trụ,Tỉnh Long An
28087,Xã Lạc Tấn,Xã,Huyện Tân Trụ,Tỉnh Long An
28090,Xã Bình Trinh Đông,Xã,Huyện Tân Trụ,Tỉnh Long An
28093,Xã Tân Phước Tây,Xã,Huyện Tân Trụ,Tỉnh Long An
28096,Xã Bình Lãng,Xã,Huyện Tân Trụ,Tỉnh Long An
28099,Xã Bình Tịnh,Xã,Huyện Tân Trụ,Tỉnh Long An
28102,Xã Đức Tân,Xã,Huyện Tân Trụ,Tỉnh Long An
28105,Xã Nhựt Ninh,Xã,Huyện Tân Trụ,Tỉnh Long An
28108,Thị trấn Cần Đước,Thị trấn,Huyện Cần Đước,Tỉnh Long An
28111,Xã Long Trạch,Xã,Huyện Cần Đước,Tỉnh Long An
28114,Xã Long Khê,Xã,Huyện Cần Đước,Tỉnh Long An
28117,Xã Long Định,Xã,Huyện Cần Đước,Tỉnh Long An
28120,Xã Phước Vân,Xã,Huyện Cần Đước,Tỉnh Long An
28123,Xã Long Hòa,Xã,Huyện Cần Đước,Tỉnh Long An
28126,Xã Long Cang,Xã,Huyện Cần Đước,Tỉnh Long An
28129,Xã Long Sơn,Xã,Huyện Cần Đước,Tỉnh Long An
28132,Xã Tân Trạch,Xã,Huyện Cần Đước,Tỉnh Long An
28135,Xã Mỹ Lệ,Xã,Huyện Cần Đước,Tỉnh Long An
28138,Xã Tân Lân,Xã,Huyện Cần Đước,Tỉnh Long An
28141,Xã Phước Tuy,Xã,Huyện Cần Đước,Tỉnh Long An
28144,Xã Long Hựu Đông,Xã,Huyện Cần Đước,Tỉnh Long An
28147,Xã Tân Ân,Xã,Huyện Cần Đước,Tỉnh Long An
28150,Xã Phước Đông,Xã,Huyện Cần Đước,Tỉnh Long An
28153,Xã Long Hựu Tây,Xã,Huyện Cần Đước,Tỉnh Long An
28156,Xã Tân Chánh,Xã,Huyện Cần Đước,Tỉnh Long An
28159,Thị trấn Cần Giuộc,Thị trấn,Huyện Cần Giuộc,Tỉnh Long An
28162,Xã Phước Lý,Xã,Huyện Cần Giuộc,Tỉnh Long An
28165,Xã Long Thượng,Xã,Huyện Cần Giuộc,Tỉnh Long An
28168,Xã Long Hậu,Xã,Huyện Cần Giuộc,Tỉnh Long An
28174,Xã Phước Hậu,Xã,Huyện Cần Giuộc,Tỉnh Long An
28177,Xã Mỹ Lộc,Xã,Huyện Cần Giuộc,Tỉnh Long An
28180,Xã Phước Lại,Xã,Huyện Cần Giuộc,Tỉnh Long An
28183,Xã Phước Lâm,Xã,Huyện Cần Giuộc,Tỉnh Long An
28189,Xã Thuận Thành,Xã,Huyện Cần Giuộc,Tỉnh Long An
28192,Xã Phước Vĩnh Tây,Xã,Huyện Cần Giuộc,Tỉnh Long An
28195,Xã Phước Vĩnh Đông,Xã,Huyện Cần Giuộc,Tỉnh Long An
28198,Xã Long An,Xã,Huyện Cần Giuộc,Tỉnh Long An
28201,Xã Long Phụng,Xã,Huyện Cần Giuộc,Tỉnh Long An
28204,Xã Đông Thạnh,Xã,Huyện Cần Giuộc,Tỉnh Long An
28207,Xã Tân Tập,Xã,Huyện Cần Giuộc,Tỉnh Long An
28210,Thị trấn Tầm Vu,Thị trấn,Huyện Châu Thành,Tỉnh Long An
28213,Xã Bình Quới,Xã,Huyện Châu Thành,Tỉnh Long An
28216,Xã Hòa Phú,Xã,Huyện Châu Thành,Tỉnh Long An
28219,Xã Phú Ngãi Trị,Xã,Huyện Châu Thành,Tỉnh Long An
28222,Xã Vĩnh Công,Xã,Huyện Châu Thành,Tỉnh Long An
28225,Xã Thuận Mỹ,Xã,Huyện Châu Thành,Tỉnh Long An
28228,Xã Hiệp Thạnh,Xã,Huyện Châu Thành,Tỉnh Long An
28231,Xã Phước Tân Hưng,Xã,Huyện Châu Thành,Tỉnh Long An
28234,Xã Thanh Phú Long,Xã,Huyện Châu Thành,Tỉnh Long An
28237,Xã Dương Xuân Hội,Xã,Huyện Châu Thành,Tỉnh Long An
28240,Xã An Lục Long,Xã,Huyện Châu Thành,Tỉnh Long An
28243,Xã Long Trì,Xã,Huyện Châu Thành,Tỉnh Long An
28246,Xã Thanh Vĩnh Đông,Xã,Huyện Châu Thành,Tỉnh Long An
28249,Phường 5,Phường,Thành phố Mỹ Tho,Tỉnh Tiền Giang
28252,Phường 4,Phường,Thành phố Mỹ Tho,Tỉnh Tiền Giang
28261,Phường 1,Phường,Thành phố Mỹ Tho,Tỉnh Tiền Giang
28264,Phường 2,Phường,Thành phố Mỹ Tho,Tỉnh Tiền Giang
28270,Phường 6,Phường,Thành phố Mỹ Tho,Tỉnh Tiền Giang
28273,Phường 9,Phường,Thành phố Mỹ Tho,Tỉnh Tiền Giang
28276,Phường 10,Phường,Thành phố Mỹ Tho,Tỉnh Tiền Giang
28279,Phường Tân Long,Phường,Thành phố Mỹ Tho,Tỉnh Tiền Giang
28282,Xã Đạo Thạnh,Xã,Thành phố Mỹ Tho,Tỉnh Tiền Giang
28285,Xã Trung An,Xã,Thành phố Mỹ Tho,Tỉnh Tiền Giang
28288,Xã Mỹ Phong,Xã,Thành phố Mỹ Tho,Tỉnh Tiền Giang
28291,Xã Tân Mỹ Chánh,Xã,Thành phố Mỹ Tho,Tỉnh Tiền Giang
28567,Xã Phước Thạnh,Xã,Thành phố Mỹ Tho,Tỉnh Tiền Giang
28591,Xã Thới Sơn,Xã,Thành phố Mỹ Tho,Tỉnh Tiền Giang
28297,Phường 2,Phường,Thành phố Gò Công,Tỉnh Tiền Giang
28300,Phường 1,Phường,Thành phố Gò Công,Tỉnh Tiền Giang
28306,Phường 5,Phường,Thành phố Gò Công,Tỉnh Tiền Giang
28309,Phường Long Hưng,Phường,Thành phố Gò Công,Tỉnh Tiền Giang
28312,Phường Long Thuận,Phường,Thành phố Gò Công,Tỉnh Tiền Giang
28315,Phường Long Chánh,Phường,Thành phố Gò Công,Tỉnh Tiền Giang
28318,Phường Long Hòa,Phường,Thành phố Gò Công,Tỉnh Tiền Giang
28708,Xã Bình Đông,Xã,Thành phố Gò Công,Tỉnh Tiền Giang
28717,Xã Bình Xuân,Xã,Thành phố Gò Công,Tỉnh Tiền Giang
28729,Xã Tân Trung,Xã,Thành phố Gò Công,Tỉnh Tiền Giang
28435,Phường 1,Phường,Thị xã Cai Lậy,Tỉnh Tiền Giang
28436,Phường 2,Phường,Thị xã Cai Lậy,Tỉnh Tiền Giang
28437,Phường 3,Phường,Thị xã Cai Lậy,Tỉnh Tiền Giang
28439,Phường 4,Phường,Thị xã Cai Lậy,Tỉnh Tiền Giang
28440,Phường 5,Phường,Thị xã Cai Lậy,Tỉnh Tiền Giang
28447,Xã Mỹ Phước Tây,Xã,Thị xã Cai Lậy,Tỉnh Tiền Giang
28450,Xã Mỹ Hạnh Đông,Xã,Thị xã Cai Lậy,Tỉnh Tiền Giang
28453,Xã Mỹ Hạnh Trung,Xã,Thị xã Cai Lậy,Tỉnh Tiền Giang
28459,Xã Tân Phú,Xã,Thị xã Cai Lậy,Tỉnh Tiền Giang
28462,Xã Tân Bình,Xã,Thị xã Cai Lậy,Tỉnh Tiền Giang
28468,Xã Tân Hội,Xã,Thị xã Cai Lậy,Tỉnh Tiền Giang
28474,Phường Nhị Mỹ,Phường,Thị xã Cai Lậy,Tỉnh Tiền Giang
28477,Xã Nhị Quý,Xã,Thị xã Cai Lậy,Tỉnh Tiền Giang
28480,Xã Thanh Hòa,Xã,Thị xã Cai Lậy,Tỉnh Tiền Giang
28483,Xã Phú Quý,Xã,Thị xã Cai Lậy,Tỉnh Tiền Giang
28486,Xã Long Khánh,Xã,Thị xã Cai Lậy,Tỉnh Tiền Giang
28321,Thị trấn Mỹ Phước,Thị trấn,Huyện Tân Phước,Tỉnh Tiền Giang
28324,Xã Tân Hòa Đông,Xã,Huyện Tân Phước,Tỉnh Tiền Giang
28327,Xã Thạnh Tân,Xã,Huyện Tân Phước,Tỉnh Tiền Giang
28330,Xã Thạnh Mỹ,Xã,Huyện Tân Phước,Tỉnh Tiền Giang
28333,Xã Thạnh Hoà,Xã,Huyện Tân Phước,Tỉnh Tiền Giang
28336,Xã Phú Mỹ,Xã,Huyện Tân Phước,Tỉnh Tiền Giang
28339,Xã Tân Hòa Thành,Xã,Huyện Tân Phước,Tỉnh Tiền Giang
28342,Xã Hưng Thạnh,Xã,Huyện Tân Phước,Tỉnh Tiền Giang
28345,Xã Tân Lập 1,Xã,Huyện Tân Phước,Tỉnh Tiền Giang
28348,Xã Tân Hòa Tây,Xã,Huyện Tân Phước,Tỉnh Tiền Giang
28354,Xã Tân Lập 2,Xã,Huyện Tân Phước,Tỉnh Tiền Giang
28357,Xã Phước Lập,Xã,Huyện Tân Phước,Tỉnh Tiền Giang
28360,Thị trấn Cái Bè,Thị trấn,Huyện Cái Bè,Tỉnh Tiền Giang
28363,Xã Hậu Mỹ Bắc B,Xã,Huyện Cái Bè,Tỉnh Tiền Giang
28366,Xã Hậu Mỹ Bắc A,Xã,Huyện Cái Bè,Tỉnh Tiền Giang
28369,Xã Mỹ Trung,Xã,Huyện Cái Bè,Tỉnh Tiền Giang
28372,Xã Hậu Mỹ Trinh,Xã,Huyện Cái Bè,Tỉnh Tiền Giang
28375,Xã Hậu Mỹ Phú,Xã,Huyện Cái Bè,Tỉnh Tiền Giang
28378,Xã Mỹ Tân,Xã,Huyện Cái Bè,Tỉnh Tiền Giang
28381,Xã Mỹ Lợi B,Xã,Huyện Cái Bè,Tỉnh Tiền Giang
28384,Xã Thiện Trung,Xã,Huyện Cái Bè,Tỉnh Tiền Giang
28387,Xã Mỹ Hội,Xã,Huyện Cái Bè,Tỉnh Tiền Giang
28390,Xã An Cư,Xã,Huyện Cái Bè,Tỉnh Tiền Giang
28393,Xã Hậu Thành,Xã,Huyện Cái Bè,Tỉnh Tiền Giang
28396,Xã Mỹ Lợi A,Xã,Huyện Cái Bè,Tỉnh Tiền Giang
28399,Xã Hòa Khánh,Xã,Huyện Cái Bè,Tỉnh Tiền Giang
28402,Xã Thiện Trí,Xã,Huyện Cái Bè,Tỉnh Tiền Giang
28405,Xã Mỹ Đức Đông,Xã,Huyện Cái Bè,Tỉnh Tiền Giang
28408,Xã Mỹ Đức Tây,Xã,Huyện Cái Bè,Tỉnh Tiền Giang
28411,Xã Đông Hòa Hiệp,Xã,Huyện Cái Bè,Tỉnh Tiền Giang
28414,Xã An Thái Đông,Xã,Huyện Cái Bè,Tỉnh Tiền Giang
28417,Xã Tân Hưng,Xã,Huyện Cái Bè,Tỉnh Tiền Giang
28420,Xã Mỹ Lương,Xã,Huyện Cái Bè,Tỉnh Tiền Giang
28423,Xã Tân Thanh,Xã,Huyện Cái Bè,Tỉnh Tiền Giang
28426,Xã An Thái Trung,Xã,Huyện Cái Bè,Tỉnh Tiền Giang
28429,Xã An Hữu,Xã,Huyện Cái Bè,Tỉnh Tiền Giang
28432,Xã Hòa Hưng,Xã,Huyện Cái Bè,Tỉnh Tiền Giang
28438,Xã Thạnh Lộc,Xã,Huyện Cai Lậy,Tỉnh Tiền Giang
28441,Xã Mỹ Thành Bắc,Xã,Huyện Cai Lậy,Tỉnh Tiền Giang
28444,Xã Phú Cường,Xã,Huyện Cai Lậy,Tỉnh Tiền Giang
28456,Xã Mỹ Thành Nam,Xã,Huyện Cai Lậy,Tỉnh Tiền Giang
28465,Xã Phú Nhuận,Xã,Huyện Cai Lậy,Tỉnh Tiền Giang
28471,Thị trấn Bình Phú,Thị trấn,Huyện Cai Lậy,Tỉnh Tiền Giang
28489,Xã Cẩm Sơn,Xã,Huyện Cai Lậy,Tỉnh Tiền Giang
28492,Xã Phú An,Xã,Huyện Cai Lậy,Tỉnh Tiền Giang
28495,Xã Mỹ Long,Xã,Huyện Cai Lậy,Tỉnh Tiền Giang
28498,Xã Long Tiên,Xã,Huyện Cai Lậy,Tỉnh Tiền Giang
28501,Xã Hiệp Đức,Xã,Huyện Cai Lậy,Tỉnh Tiền Giang
28504,Xã Long Trung,Xã,Huyện Cai Lậy,Tỉnh Tiền Giang
28507,Xã Hội Xuân,Xã,Huyện Cai Lậy,Tỉnh Tiền Giang
28510,Xã Tân Phong,Xã,Huyện Cai Lậy,Tỉnh Tiền Giang
28513,Xã Tam Bình,Xã,Huyện Cai Lậy,Tỉnh Tiền Giang
28516,Xã Ngũ Hiệp,Xã,Huyện Cai Lậy,Tỉnh Tiền Giang
28519,Thị trấn Tân Hiệp,Thị trấn,Huyện Châu Thành,Tỉnh Tiền Giang
28522,Xã Tân Hội Đông,Xã,Huyện Châu Thành,Tỉnh Tiền Giang
28525,Xã Tân Hương,Xã,Huyện Châu Thành,Tỉnh Tiền Giang
28528,Xã Tân Lý Đông,Xã,Huyện Châu Thành,Tỉnh Tiền Giang
28534,Xã Thân Cửu Nghĩa,Xã,Huyện Châu Thành,Tỉnh Tiền Giang
28537,Xã Tam Hiệp,Xã,Huyện Châu Thành,Tỉnh Tiền Giang
28540,Xã Điềm Hy,Xã,Huyện Châu Thành,Tỉnh Tiền Giang
28543,Xã Nhị Bình,Xã,Huyện Châu Thành,Tỉnh Tiền Giang
28549,Xã Đông Hòa,Xã,Huyện Châu Thành,Tỉnh Tiền Giang
28552,Xã Long Định,Xã,Huyện Châu Thành,Tỉnh Tiền Giang
28558,Xã Long An,Xã,Huyện Châu Thành,Tỉnh Tiền Giang
28561,Xã Long Hưng,Xã,Huyện Châu Thành,Tỉnh Tiền Giang
28564,Xã Bình Trưng,Xã,Huyện Châu Thành,Tỉnh Tiền Giang
28570,Xã Thạnh Phú,Xã,Huyện Châu Thành,Tỉnh Tiền Giang
28573,Xã Bàn Long,Xã,Huyện Châu Thành,Tỉnh Tiền Giang
28576,Xã Vĩnh Kim,Xã,Huyện Châu Thành,Tỉnh Tiền Giang
28579,Xã Bình Đức,Xã,Huyện Châu Thành,Tỉnh Tiền Giang
28582,Xã Song Thuận,Xã,Huyện Châu Thành,Tỉnh Tiền Giang
28585,Xã Kim Sơn,Xã,Huyện Châu Thành,Tỉnh Tiền Giang
28588,Xã Phú Phong,Xã,Huyện Châu Thành,Tỉnh Tiền Giang
28594,Thị trấn Chợ Gạo,Thị trấn,Huyện Chợ Gạo,Tỉnh Tiền Giang
28597,Xã Trung Hòa,Xã,Huyện Chợ Gạo,Tỉnh Tiền Giang
28600,Xã Hòa Tịnh,Xã,Huyện Chợ Gạo,Tỉnh Tiền Giang
28603,Xã Mỹ Tịnh An,Xã,Huyện Chợ Gạo,Tỉnh Tiền Giang
28606,Xã Tân Bình Thạnh,Xã,Huyện Chợ Gạo,Tỉnh Tiền Giang
28609,Xã Phú Kiết,Xã,Huyện Chợ Gạo,Tỉnh Tiền Giang
28612,Xã Lương Hòa Lạc,Xã,Huyện Chợ Gạo,Tỉnh Tiền Giang
28615,Xã Thanh Bình,Xã,Huyện Chợ Gạo,Tỉnh Tiền Giang
28618,Xã Quơn Long,Xã,Huyện Chợ Gạo,Tỉnh Tiền Giang
28621,Xã Bình Phục Nhứt,Xã,Huyện Chợ Gạo,Tỉnh Tiền Giang
28624,Xã Đăng Hưng Phước,Xã,Huyện Chợ Gạo,Tỉnh Tiền Giang
28627,Xã Tân Thuận Bình,Xã,Huyện Chợ Gạo,Tỉnh Tiền Giang
28630,Xã Song Bình,Xã,Huyện Chợ Gạo,Tỉnh Tiền Giang
28633,Xã Bình Phan,Xã,Huyện Chợ Gạo,Tỉnh Tiền Giang
28636,Xã Long Bình Điền,Xã,Huyện Chợ Gạo,Tỉnh Tiền Giang
28639,Xã An Thạnh Thủy,Xã,Huyện Chợ Gạo,Tỉnh Tiền Giang
28642,Xã Xuân Đông,Xã,Huyện Chợ Gạo,Tỉnh Tiền Giang
28645,Xã Hòa Định,Xã,Huyện Chợ Gạo,Tỉnh Tiền Giang
28648,Xã Bình Ninh,Xã,Huyện Chợ Gạo,Tỉnh Tiền Giang
28651,Thị trấn Vĩnh Bình,Thị trấn,Huyện Gò Công Tây,Tỉnh Tiền Giang
28654,Xã Đồng Sơn,Xã,Huyện Gò Công Tây,Tỉnh Tiền Giang
28657,Xã Bình Phú,Xã,Huyện Gò Công Tây,Tỉnh Tiền Giang
28660,Xã Đồng Thạnh,Xã,Huyện Gò Công Tây,Tỉnh Tiền Giang
28663,Xã Thành Công,Xã,Huyện Gò Công Tây,Tỉnh Tiền Giang
28666,Xã Bình Nhì,Xã,Huyện Gò Công Tây,Tỉnh Tiền Giang
28669,Xã Yên Luông,Xã,Huyện Gò Công Tây,Tỉnh Tiền Giang
28672,Xã Thạnh Trị,Xã,Huyện Gò Công Tây,Tỉnh Tiền Giang
28675,Xã Thạnh Nhựt,Xã,Huyện Gò Công Tây,Tỉnh Tiền Giang
28678,Xã Long Vĩnh,Xã,Huyện Gò Công Tây,Tỉnh Tiền Giang
28681,Xã Bình Tân,Xã,Huyện Gò Công Tây,Tỉnh Tiền Giang
28684,Xã Vĩnh Hựu,Xã,Huyện Gò Công Tây,Tỉnh Tiền Giang
28687,Xã Long Bình,Xã,Huyện Gò Công Tây,Tỉnh Tiền Giang
28702,Thị trấn Tân Hòa,Thị trấn,Huyện Gò Công Đông,Tỉnh Tiền Giang
28705,Xã Tăng Hoà,Xã,Huyện Gò Công Đông,Tỉnh Tiền Giang
28711,Xã Tân Phước,Xã,Huyện Gò Công Đông,Tỉnh Tiền Giang
28714,Xã Gia Thuận,Xã,Huyện Gò Công Đông,Tỉnh Tiền Giang
28720,Thị trấn Vàm Láng,Thị trấn,Huyện Gò Công Đông,Tỉnh Tiền Giang
28723,Xã Tân Tây,Xã,Huyện Gò Công Đông,Tỉnh Tiền Giang
28726,Xã Kiểng Phước,Xã,Huyện Gò Công Đông,Tỉnh Tiền Giang
28732,Xã Tân Đông,Xã,Huyện Gò Công Đông,Tỉnh Tiền Giang
28735,Xã Bình Ân,Xã,Huyện Gò Công Đông,Tỉnh Tiền Giang
28738,Xã Tân Điền,Xã,Huyện Gò Công Đông,Tỉnh Tiền Giang
28741,Xã Bình Nghị,Xã,Huyện Gò Công Đông,Tỉnh Tiền Giang
28744,Xã Phước Trung,Xã,Huyện Gò Công Đông,Tỉnh Tiền Giang
28747,Xã Tân Thành,Xã,Huyện Gò Công Đông,Tỉnh Tiền Giang
28690,Xã Tân Thới,Xã,Huyện Tân Phú Đông,Tỉnh Tiền Giang
28693,Xã Tân Phú,Xã,Huyện Tân Phú Đông,Tỉnh Tiền Giang
28696,Xã Phú Thạnh,Xã,Huyện Tân Phú Đông,Tỉnh Tiền Giang
28699,Xã Tân Thạnh,Xã,Huyện Tân Phú Đông,Tỉnh Tiền Giang
28750,Xã Phú Đông,Xã,Huyện Tân Phú Đông,Tỉnh Tiền Giang
28753,Xã Phú Tân,Xã,Huyện Tân Phú Đông,Tỉnh Tiền Giang
28756,Phường Phú Khương,Phường,Thành phố Bến Tre,Tỉnh Bến Tre
28757,Phường Phú Tân,Phường,Thành phố Bến Tre,Tỉnh Bến Tre
28759,Phường 8,Phường,Thành phố Bến Tre,Tỉnh Bến Tre
28762,Phường 6,Phường,Thành phố Bến Tre,Tỉnh Bến Tre
28777,Phường An Hội,Phường,Thành phố Bến Tre,Tỉnh Bến Tre
28780,Phường 7,Phường,Thành phố Bến Tre,Tỉnh Bến Tre
28783,Xã Sơn Đông,Xã,Thành phố Bến Tre,Tỉnh Bến Tre
28786,Xã Phú Hưng,Xã,Thành phố Bến Tre,Tỉnh Bến Tre
28789,Xã Bình Phú,Xã,Thành phố Bến Tre,Tỉnh Bến Tre
28792,Xã Mỹ Thạnh An,Xã,Thành phố Bến Tre,Tỉnh Bến Tre
28795,Xã Nhơn Thạnh,Xã,Thành phố Bến Tre,Tỉnh Bến Tre
28798,Xã Phú Nhuận,Xã,Thành phố Bến Tre,Tỉnh Bến Tre
28804,Xã Tân Thạch,Xã,Huyện Châu Thành,Tỉnh Bến Tre
28807,Xã Qưới Sơn,Xã,Huyện Châu Thành,Tỉnh Bến Tre
28810,Thị trấn Châu Thành,Thị trấn,Huyện Châu Thành,Tỉnh Bến Tre
28813,Xã Giao Long,Xã,Huyện Châu Thành,Tỉnh Bến Tre
28819,Xã Phú Túc,Xã,Huyện Châu Thành,Tỉnh Bến Tre
28822,Xã Phú Đức,Xã,Huyện Châu Thành,Tỉnh Bến Tre
28828,Xã An Phước,Xã,Huyện Châu Thành,Tỉnh Bến Tre
28831,Xã Tam Phước,Xã,Huyện Châu Thành,Tỉnh Bến Tre
28834,Xã Thành Triệu,Xã,Huyện Châu Thành,Tỉnh Bến Tre
28840,Xã Tân Phú,Xã,Huyện Châu Thành,Tỉnh Bến Tre
28843,Xã Quới Thành,Xã,Huyện Châu Thành,Tỉnh Bến Tre
28846,Xã Phước Thạnh,Xã,Huyện Châu Thành,Tỉnh Bến Tre
28852,Xã Tiên Long,Xã,Huyện Châu Thành,Tỉnh Bến Tre
28855,Xã Tường Đa,Xã,Huyện Châu Thành,Tỉnh Bến Tre
28858,Xã Hữu Định,Xã,Huyện Châu Thành,Tỉnh Bến Tre
28861,Thị trấn Tiên Thủy,Thị trấn,Huyện Châu Thành,Tỉnh Bến Tre
28870,Thị trấn Chợ Lách,Thị trấn,Huyện Chợ Lách,Tỉnh Bến Tre
28873,Xã Phú Phụng,Xã,Huyện Chợ Lách,Tỉnh Bến Tre
28876,Xã Sơn Định,Xã,Huyện Chợ Lách,Tỉnh Bến Tre
28879,Xã Vĩnh Bình,Xã,Huyện Chợ Lách,Tỉnh Bến Tre
28882,Xã Hòa Nghĩa,Xã,Huyện Chợ Lách,Tỉnh Bến Tre
28885,Xã Long Thới,Xã,Huyện Chợ Lách,Tỉnh Bến Tre
28888,Xã Phú Sơn,Xã,Huyện Chợ Lách,Tỉnh Bến Tre
28891,Xã Tân Thiềng,Xã,Huyện Chợ Lách,Tỉnh Bến Tre
28894,Xã Vĩnh Thành,Xã,Huyện Chợ Lách,Tỉnh Bến Tre
28897,Xã Vĩnh Hòa,Xã,Huyện Chợ Lách,Tỉnh Bến Tre
28900,Xã Hưng Khánh Trung B,Xã,Huyện Chợ Lách,Tỉnh Bến Tre
28903,Thị trấn Mỏ Cày,Thị trấn,Huyện Mỏ Cày Nam,Tỉnh Bến Tre
28930,Xã Định Thủy,Xã,Huyện Mỏ Cày Nam,Tỉnh Bến Tre
28939,Xã Đa Phước Hội,Xã,Huyện Mỏ Cày Nam,Tỉnh Bến Tre
28940,Xã Tân Hội,Xã,Huyện Mỏ Cày Nam,Tỉnh Bến Tre
28942,Xã Phước Hiệp,Xã,Huyện Mỏ Cày Nam,Tỉnh Bến Tre
28945,Xã Bình Khánh ,Xã,Huyện Mỏ Cày Nam,Tỉnh Bến Tre
28951,Xã An Thạnh,Xã,Huyện Mỏ Cày Nam,Tỉnh Bến Tre
28957,Xã An Định,Xã,Huyện Mỏ Cày Nam,Tỉnh Bến Tre
28960,Xã Thành Thới B,Xã,Huyện Mỏ Cày Nam,Tỉnh Bến Tre
28963,Xã Tân Trung,Xã,Huyện Mỏ Cày Nam,Tỉnh Bến Tre
28966,Xã An Thới,Xã,Huyện Mỏ Cày Nam,Tỉnh Bến Tre
28969,Xã Thành Thới A,Xã,Huyện Mỏ Cày Nam,Tỉnh Bến Tre
28972,Xã Minh Đức,Xã,Huyện Mỏ Cày Nam,Tỉnh Bến Tre
28975,Xã Ngãi Đăng,Xã,Huyện Mỏ Cày Nam,Tỉnh Bến Tre
28978,Xã Cẩm Sơn,Xã,Huyện Mỏ Cày Nam,Tỉnh Bến Tre
28981,Xã Hương Mỹ,Xã,Huyện Mỏ Cày Nam,Tỉnh Bến Tre
28984,Thị trấn Giồng Trôm,Thị trấn,Huyện Giồng Trôm,Tỉnh Bến Tre
28987,Xã Phong Nẫm,Xã,Huyện Giồng Trôm,Tỉnh Bến Tre
28993,Xã Mỹ Thạnh,Xã,Huyện Giồng Trôm,Tỉnh Bến Tre
28996,Xã Châu Hòa,Xã,Huyện Giồng Trôm,Tỉnh Bến Tre
28999,Xã Lương Hòa,Xã,Huyện Giồng Trôm,Tỉnh Bến Tre
29002,Xã Lương Quới,Xã,Huyện Giồng Trôm,Tỉnh Bến Tre
29005,Xã Lương Phú,Xã,Huyện Giồng Trôm,Tỉnh Bến Tre
29008,Xã Châu Bình,Xã,Huyện Giồng Trôm,Tỉnh Bến Tre
29011,Xã Thuận Điền,Xã,Huyện Giồng Trôm,Tỉnh Bến Tre
29014,Xã Sơn Phú,Xã,Huyện Giồng Trôm,Tỉnh Bến Tre
29017,Xã Bình Hoà,Xã,Huyện Giồng Trôm,Tỉnh Bến Tre
29020,Xã Phước Long,Xã,Huyện Giồng Trôm,Tỉnh Bến Tre
29023,Xã Hưng Phong,Xã,Huyện Giồng Trôm,Tỉnh Bến Tre
29026,Xã Long Mỹ,Xã,Huyện Giồng Trôm,Tỉnh Bến Tre
